index,id,screen_name,categorie,issues,extrait
3661,1848689259718296022,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@PasdSalaire La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nRetrouvez-..."
3662,1848689416539124054,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@Alex_cntt La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nRetrouvez-mo..."
3703,1848983899243782267,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@Mr_Yaourt_Xw La messagerie privée X n’est plus disponible, et nous en sommes désolés.\nVous n'avez ..."
3717,1849062473912950976,Freebox,Spam/Promotion,Spam ou promotion non pertinente,"@Karnagemvp Je suis ravi que tout soit rentré dans l'ordre, et que vous puissiez à nouveau profiter ..."
3731,1849346186349572309,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@Loud_Darkman Bonjour,\n\nLa messagerie privée X n’est plus disponible, et nous en sommes désolés. \..."
3732,1849348445003194504,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@raptor_bang Bonjour,\n\nLa messagerie privée X n’est plus disponible, et nous en sommes désolés. \n..."
3733,1849348821186187763,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@_Damah_ Bonjour,\n\nLa messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nRe..."
3734,1849349355674665236,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@Emreketurr Bonjour,\n\nLa messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\..."
3735,1849349569936576871,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@M4ster_twix Bonjour,\n\nLa messagerie privée X n’est plus disponible, et nous en sommes désolés. \n..."
3736,1849349723850772846,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@ericlethomas Bonjour,\n\nLa messagerie privée X n’est plus disponible, et nous en sommes désolés. \..."
3737,1849349849260368189,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@brutos77 Bonjour,\n\nLa messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nR..."
3738,1849349976234639616,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@chinoir__ Bonjour,\n\nLa messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\n..."
3739,1849352769682968644,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@TheLadyCat9 Bonjour,\n\nLa messagerie privée X n’est plus disponible, et nous en sommes désolés. \n..."
3740,1849353851175870663,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@off_mehdiDonc Bonjour,\n\nLa messagerie privée X n’est plus disponible, et nous en sommes désolés. ..."
3741,1849354021418450994,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@FenrisseCSGO Bonjour,\n\nLa messagerie privée X n’est plus disponible, et nous en sommes désolés. \..."
3742,1849354310745731351,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@GuyD_Mastouille Bonjour,\n\nLa messagerie privée X n’est plus disponible, et nous en sommes désolés..."
3743,1849354502639382624,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@i_nayaaa_ Bonjour,\n\nLa messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\n..."
3744,1849354555672142222,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@destineeatlante Bonjour,\n\nLa messagerie privée X n’est plus disponible, et nous en sommes désolés..."
3745,1849355504096555461,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@Chpii45229 Bonjour,\n\nLa messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\..."
3746,1849355857072390537,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@winotheslug Bonjour,\n\nLa messagerie privée X n’est plus disponible, et nous en sommes désolés. \n..."
3747,1849356041089126707,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@cneqma Bonjour,\n\nLa messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nRet..."
3748,1849356238561108245,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@zaza0726 Bonjour,\n\nLa messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nR..."
3749,1849356581290316238,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@durandi45959235 Bonjour,\n\nLa messagerie privée X n’est plus disponible, et nous en sommes désolés..."
3750,1849357049009705151,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@Fredo384450 Bonjour,\n\nLa messagerie privée X n’est plus disponible, et nous en sommes désolés. \n..."
3751,1849357554851201363,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@iciKekeGaga Bonjour,\n\nLa messagerie privée X n’est plus disponible, et nous en sommes désolés. \n..."
3752,1849357714301895031,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@Telepeache Bonjour,\n\nLa messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\..."
3753,1849357726905667929,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@cerkez_turist Bonjour,\n\nLa messagerie privée X n’est plus disponible, et nous en sommes désolés. ..."
3754,1849358556287435197,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@nicolem28243660 Bonjour,\n\nLa messagerie privée X n’est plus disponible, et nous en sommes désolés..."
3755,1849358818993475853,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@PitG_Officiel Bonjour,\n\nLa messagerie privée X n’est plus disponible, et nous en sommes désolés. ..."
3756,1849359456800239778,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@kxtishou Bonjour,\n\nLa messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nR..."
3757,1849359740100296861,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@letsgetitrock Bonjour,\n\nLa messagerie privée X n’est plus disponible, et nous en sommes désolés. ..."
3758,1849360850089300325,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@EdenballRehos Bonjour,\n\nLa messagerie privée X n’est plus disponible, et nous en sommes désolés. ..."
3759,1849360890589532446,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@Matts_971 Bonjour,\n\nLa messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\n..."
3760,1849361066737680737,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@MOUSTROU_Peyo Bonjour,\n\nLa messagerie privée X n’est plus disponible, et nous en sommes désolés. ..."
3761,1849361215627067672,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@juliechrlt Bonjour,\n\nLa messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\..."
3762,1849361450726232509,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@GetKurse Bonjour,\n\nLa messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nR..."
3763,1849361880185237563,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@maymeric Bonjour,\n\nLa messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nR..."
3764,1849362129553363231,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@AGBODO_K Bonjour,\n\nLa messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nR..."
3765,1849363107765723486,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@FlorianPascual Bonjour,\n\nLa messagerie privée X n’est plus disponible, et nous en sommes désolés...."
3766,1849364019808768164,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@cochonvenere Bonjour,\n\nLa messagerie privée X n’est plus disponible, et nous en sommes désolés. \..."
3767,1849364623754969446,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@Guvenipek4 Bonjour,\n\nLa messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\..."
3768,1849364792223400213,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@Meysso_seb Bonjour,\n\nLa messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\..."
3769,1849364933361709264,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@NEOARCHEO Bonjour,\n\nLa messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\n..."
3770,1849365031265198097,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@Xsarr Bonjour,\n\nLa messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nRetr..."
3771,1849365291228180575,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@boulabiar Bonjour,\n\nLa messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\n..."
3772,1849365413148205510,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@BustaR67 Bonjour,\n\nLa messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nR..."
3773,1849367850869273021,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@jKBBcs Bonjour,\n\nLa messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nRet..."
3774,1849367866287481268,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@justdwaeki Bonjour,\n\nLa messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\..."
3776,1849373182110605440,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@SylvC83 Bonjour,\n\nLa messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nRe..."
3777,1849375692934332602,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@AurL_Swx Bonjour,\n\nLa messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nR..."
3778,1849376898935042175,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@MickaelPinte Bonjour,\n\nLa messagerie privée X n’est plus disponible, et nous en sommes désolés. \..."
3779,1849376949820432516,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@TimotheChusit Bonjour,\n\nLa messagerie privée X n’est plus disponible, et nous en sommes désolés. ..."
3780,1849377217123361107,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@CazierJP Bonjour,\n\nLa messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nR..."
3781,1849377430600868341,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@MxlleSoPereira Bonjour,\n\nLa messagerie privée X n’est plus disponible, et nous en sommes désolés...."
3782,1849378001869320491,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@GaetanCopine Bonjour,\n\nLa messagerie privée X n’est plus disponible, et nous en sommes désolés. \..."
3783,1849378438278230487,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@LarifletteBzh Bonjour,\n\nLa messagerie privée X n’est plus disponible, et nous en sommes désolés. ..."
3784,1849379019659067843,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@MxlleSoPereira Bonjour,\n\nLa messagerie privée X n’est plus disponible, et nous en sommes désolés...."
3785,1849380108332642489,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@SebLecan Bonjour,\n\nLa messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nR..."
3786,1849380611904987541,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@jnnr243 Bonjour,\n\nLa messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nRe..."
3787,1849383206308425942,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@prototype2222 Bonjour,\n\nLa messagerie privée X n’est plus disponible, et nous en sommes désolés. ..."
